sample	selected_count	subset_diversity	domain_pass_rate	mean_constraint_score	mean_conservation_score	mean_novelty_score	mean_uniqueness_score
974	20	0.7850202277	0.1	0.02828438874	0.3391304348	0.7739331132	0.7801257852
975	20	0.8646550621	0.25	0.1066985646	0.3804347826	0.7170846957	0.8247946408
976	20	0.7197235554	0.1	0.05592468473	0.352173913	0.7781947974	0.7519250731
977	20	0.7130595901	0.05	0.02188995215	0.2891304348	0.8105424023	0.750251764
978	20	0.718559007	0.1	0.05394736842	0.3152173913	0.806580544	0.7490482593
979	20	0.7497982286	0.1	0.07091606454	0.3391304348	0.8136143136	0.7647752183
980	20	0.738769007	0.15	0.1075226482	0.35	0.7515368812	0.7620336243
981	20	0.833220658	0.2	0.08201140964	0.4413043478	0.7034114761	0.8110532605
982	20	0.8074666999	0.1	0.05717703349	0.2739130435	0.8554093463	0.7907500105
983	20	0.7222332347	0.05	0.04814956512	0.3130434783	0.8114199009	0.7511443949
984	20	0.8037520733	0.15	0.0988517715	0.4108695652	0.7503753827	0.7895949859
985	20	0.655529997	0.05	0.00514354067	0.3065217391	0.8296465345	0.7318097629
986	20	0.8165275349	0.2	0.163277512	0.3586956522	0.7618876928	0.7957705834
987	20	0.8304843369	0.15	0.09473684211	0.3369565217	0.7774750582	0.8131648248
988	20	0.8247846415	0.15	0.05813397129	0.352173913	0.772675764	0.8001539282
989	20	0.8174473244	0.2	0.1297779091	0.4086956522	0.7198022383	0.801980152
990	20	0.8372243861	0.1	0.027500339	0.3652173913	0.8226837204	0.8170609663
991	20	0.8277058196	0.25	0.1254784689	0.3891304348	0.7359598368	0.8021485676
992	20	0.7846245226	0.15	0.04796650718	0.3391304348	0.7816879334	0.7806612534
993	20	0.6804419043	0.15	0.1160287081	0.3369565217	0.7905385139	0.7367007611
994	20	0.7992129379	0.1	0.07141148325	0.3086956522	0.8362533607	0.7873538706
995	20	0.771880774	0.15	0.1080075741	0.3565217391	0.7889640978	0.7749725849
996	20	0.7361858267	0	0	0.25	0.8812077702	0.7626013
997	20	0.6803291576	0.15	0.0928060167	0.3826086957	0.7327067341	0.7379767003
998	20	0.7848303435	0.05	0.04771032292	0.3	0.8358594021	0.7800400666
999	20	0.8263789904	0.15	0.04831470469	0.3086956522	0.7990886109	0.805981608
1000	20	0.6948547943	0.15	0.07583732057	0.3652173913	0.7745522233	0.7400932185
